site_uid,supplier,roles,country_code,world_region,weather_profile,month_index,allocated_mass_kg,env_event_types,transport_event_types,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,inbound_delay_multiplier,outbound_delay_multiplier,inbound_maritime_risk,outbound_maritime_risk,disruption_index,service_proxy_pct,operational_event_labels,source_link_count
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,109,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,110,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,111,3.365,storm,none,env:storm,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:111:storm",,0.9035,1.1833,1.0193,1.0,1.0,0.0,0.0,0.4824,74.91,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,112,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,113,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,114,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,115,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,116,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,117,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,118,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,119,3.365,cold,none,env:cold,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:119:cold",,0.9998,1.0004,1.0001,1.0,1.0,0.0,0.0,0.003,99.93,froid_transport_ou_site|overtime_energetique,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,120,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,121,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,122,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,123,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,124,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,125,3.365,storm,none,env:storm,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:125:storm",,0.9498,1.0954,1.01,1.0,1.0,0.0,0.0,0.2511,85.85,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,126,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,127,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,128,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,129,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,130,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,131,3.365,cold,none,env:cold,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:131:cold",,0.9988,1.0021,1.0005,1.0,1.0,0.0,0.0,0.0178,99.62,froid_transport_ou_site|overtime_energetique,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,132,3.365,storm,none,env:storm,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:132:storm",,0.9921,1.0151,1.0016,1.0,1.0,0.0,0.0,0.0397,97.58,maintenance_corrective_meteo,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,133,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,134,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,135,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,136,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,137,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,138,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,139,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,140,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,141,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,142,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,143,3.365,cold,none,env:cold,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:143:cold",,0.9982,1.0031,1.0008,1.0,1.0,0.0,0.0,0.0255,99.43,froid_transport_ou_site|overtime_energetique,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,144,3.365,cold,none,env:cold,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:144:cold",,0.9979,1.0036,1.0009,1.0,1.0,0.0,0.0,0.0303,99.34,froid_transport_ou_site|overtime_energetique,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,145,3.365,storm,none,env:storm,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:145:storm",,0.9939,1.0116,1.0012,1.0,1.0,0.0,0.0,0.0304,98.13,maintenance_corrective_meteo,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,146,3.365,storm,none,env:storm,"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858:146:storm",,0.9666,1.0635,1.0067,1.0,1.0,0.0,0.0,0.167,90.28,maintenance_corrective_meteo|retard_approvisionnement,1
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,147,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,148,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,149,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,150,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,151,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,152,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,153,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@te_connectivity_cots_electronics_subassembly_pcb_package_tier3_first_transformation@49.0253,1.1858",TE Connectivity - COTS electronics subassembly/PCB package,T3,FR,Europe,temperate_oceanic,154,3.365,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
