path_id,record_index,role,node_uid,site_uid,supplier_id,site_id,name,location,country_code,lat,lon,supplier_status,is_primary,allocation_share_pct,component_mass_kg,path_mass_kg,source_confidence,site_quality
R109-P001,109,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.226,0.226,high,source_backed_or_medium_high
R110-P001,110,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,8.439,8.439,low,source_backed_or_medium_high
R110-P001,110,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,8.439,8.439,medium_high,source_backed_or_medium_high
R110-P001,110,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,8.439,8.439,,unknown_or_legacy
R110-P001,110,T1,"T1:jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",jamco_aircraft_interiors_-_niigata__tier1,"jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",JAMCO Aircraft Interiors - Niigata,Japan,JP,38.0218,139.4275,baseline_primary_assumed_program_supplier,True,100.0,8.439,8.439,high,source_backed_or_medium_high
R110-P001,110,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,8.439,8.439,high,source_backed_or_medium_high
R111-P001,111,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.18,0.18,low,source_backed_or_medium_high
R111-P001,111,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.18,0.18,medium_high,source_backed_or_medium_high
R111-P001,111,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.18,0.18,,unknown_or_legacy
R111-P001,111,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.18,0.18,high,source_backed_or_medium_high
R111-P001,111,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.18,0.18,high,source_backed_or_medium_high
R112-P001,112,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,1.284,1.284,low,source_backed_or_medium_high
R112-P001,112,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,1.284,1.284,medium_high,source_backed_or_medium_high
R112-P001,112,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,1.284,1.284,,unknown_or_legacy
R112-P001,112,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,1.284,1.284,high,source_backed_or_medium_high
R112-P001,112,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,1.284,1.284,high,source_backed_or_medium_high
R113-P001,113,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.016416667,0.016416667,low,source_backed_or_medium_high
R113-P001,113,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.016416667,0.016416667,medium_high,source_backed_or_medium_high
R113-P001,113,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.016416667,0.016416667,,unknown_or_legacy
R113-P001,113,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.016416667,0.016416667,high,source_backed_or_medium_high
R113-P001,113,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.016416667,0.016416667,high,source_backed_or_medium_high
R114-P001,114,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.0021875,0.0021875,low,source_backed_or_medium_high
R114-P001,114,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.0021875,0.0021875,medium_high,source_backed_or_medium_high
R114-P001,114,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.0021875,0.0021875,,unknown_or_legacy
R114-P001,114,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.0021875,0.0021875,high,source_backed_or_medium_high
R114-P001,114,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0021875,0.0021875,high,source_backed_or_medium_high
R115-P001,115,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.0004003,0.0004003,low,source_backed_or_medium_high
R115-P001,115,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.0004003,0.0004003,medium_high,source_backed_or_medium_high
R115-P001,115,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.0004003,0.0004003,,unknown_or_legacy
R115-P001,115,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.0004003,0.0004003,high,source_backed_or_medium_high
R115-P001,115,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0004003,0.0004003,high,source_backed_or_medium_high
R116-P001,116,T4,"T4:saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727",saarstahl__tier4_raw_material,"saarstahl__tier4_raw_material@49.3593951,7.1714727",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary_assumed_material_certificate,True,100.0,0.029,0.029,,unknown_or_legacy
R116-P001,116,T3,"T3:aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731","aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",aubert_&_duval__tier3_first_transformation,"aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary_assumed_material_processor,True,100.0,0.029,0.029,medium_high,source_backed_or_medium_high
R116-P001,116,T2,"T2:mga_villeneuve_st_lot_-_internal_machining/forming_process__tier2_second_transformation@@mga_villeneuve_st_lot_-_internal_machining/forming_process__tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_-_internal_machining/forming_process__tier2_second_transformation@@mga_villeneuve_st_lot_-_internal_machining/forming_process__tier2_second_transformation@44.3974711,0.7316929",mga_villeneuve_st_lot_-_internal_machining/forming_process__tier2_second_transformation,"mga_villeneuve_st_lot_-_internal_machining/forming_process__tier2_second_transformation@44.3974711,0.7316929",MGA Villeneuve St Lot - internal machining/forming process,France,FR,44.3974711,0.7316929,baseline_primary_assumed_internalized_process,True,100.0,0.029,0.029,,unknown_or_legacy
R116-P001,116,T1,"T1:mga_villeneuve_st_lot@@mga_villeneuve_st_lot@44.3975,0.7317","mga_villeneuve_st_lot@@mga_villeneuve_st_lot@44.3975,0.7317",mga_villeneuve_st_lot,"mga_villeneuve_st_lot@44.3975,0.7317",MGA Villeneuve St Lot,France,FR,44.3974711,0.7316929,baseline_primary,True,100.0,0.029,0.029,,unknown_or_legacy
R116-P001,116,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.029,0.029,high,source_backed_or_medium_high
R117-P001,117,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.002,0.002,low,source_backed_or_medium_high
R117-P001,117,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.002,0.002,medium_high,source_backed_or_medium_high
R117-P001,117,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.002,0.002,,unknown_or_legacy
R117-P001,117,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.002,0.002,high,source_backed_or_medium_high
R117-P001,117,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.002,0.002,high,source_backed_or_medium_high
R118-P001,118,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.0002,0.0002,low,source_backed_or_medium_high
R118-P001,118,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.0002,0.0002,medium_high,source_backed_or_medium_high
R118-P001,118,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.0002,0.0002,,unknown_or_legacy
R118-P001,118,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.0002,0.0002,high,source_backed_or_medium_high
R118-P001,118,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0002,0.0002,high,source_backed_or_medium_high
R119-P001,119,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.003,0.003,low,source_backed_or_medium_high
R119-P001,119,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.003,0.003,medium_high,source_backed_or_medium_high
R119-P001,119,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.003,0.003,,unknown_or_legacy
R119-P001,119,T1,"T1:amsafe@@amsafe@33.456,-112.16","amsafe@@amsafe@33.456,-112.16",amsafe,"amsafe@33.456,-112.16",AmSafe,United States,US,33.456,-112.16,baseline_primary,True,100.0,0.003,0.003,high,source_backed_or_medium_high
R119-P001,119,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.003,0.003,high,source_backed_or_medium_high
R120-P001,120,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.000375,0.000375,low,source_backed_or_medium_high
R120-P001,120,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya, Japan",JP,35.0891705,136.8965363,baseline_primary,True,100.0,0.000375,0.000375,medium_high,source_backed_or_medium_high
