flow_uid,edge,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,from_region,to_region,route_region,distance_km,allocated_mass_kg,allocated_kg_km,month_index,climate_progress,warming_delta_c,maritime_hazard_intensification_factor,maritime_storm_factor,maritime_hurricane_factor,maritime_cold_factor,maritime_storm,maritime_hurricane,maritime_cold,maritime_monsoon,maritime_risk_index,delay_multiplier,capacity_multiplier
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,151,0.627615,1.3808,1.1829,1.2048,1.2634,1.0585,0.1814,0.0,0.0,0.0,0.1814,1.0508,0.9764
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,152,0.631799,1.39,1.1843,1.2064,1.2654,1.059,0.6613,0.0,0.0,0.0,0.6613,1.1852,0.914
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,153,0.635983,1.3992,1.1857,1.208,1.2674,1.0594,0.5971,0.0,0.0,0.0,0.5971,1.1672,0.9224
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,154,0.640167,1.4084,1.1871,1.2096,1.2694,1.0599,0.0206,0.0,0.0,0.0,0.0206,1.0058,0.9973
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,155,0.644351,1.4176,1.1885,1.2111,1.2715,1.0603,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,156,0.648536,1.4268,1.1899,1.2127,1.2735,1.0608,0.0329,0.0506,0.0,0.0,0.0506,1.0371,0.9846
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,157,0.65272,1.436,1.1913,1.2143,1.2755,1.0612,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,158,0.656904,1.4452,1.1927,1.2159,1.2775,1.0617,0.0025,0.0,0.0088,0.0,0.0088,1.0026,0.999
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,159,0.661088,1.4544,1.1942,1.2175,1.2796,1.0621,0.0035,0.0,0.0124,0.0,0.0124,1.0037,0.9986
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,160,0.665272,1.4636,1.1956,1.219,1.2816,1.0626,0.4892,0.0,0.0,0.0,0.4892,1.137,0.9364
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,161,0.669456,1.4728,1.197,1.2206,1.2837,1.063,0.7462,0.0,0.0,0.1046,0.7462,1.2257,0.8978
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,162,0.67364,1.482,1.1984,1.2222,1.2857,1.0635,0.3576,0.0,0.0,0.0,0.3576,1.1001,0.9535
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,163,0.677824,1.4912,1.1998,1.2238,1.2877,1.0639,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,164,0.682008,1.5004,1.2012,1.2254,1.2898,1.0644,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,165,0.686192,1.5096,1.2027,1.227,1.2918,1.0649,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,166,0.690377,1.5188,1.2041,1.2286,1.2939,1.0653,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,167,0.694561,1.528,1.2055,1.2302,1.2959,1.0658,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,168,0.698745,1.5372,1.2069,1.2318,1.298,1.0662,0.2116,0.0164,0.0094,0.0,0.2116,1.0703,0.9681
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,169,0.702929,1.5464,1.2084,1.2334,1.3,1.0667,0.6908,0.0,0.0377,0.0,0.6908,1.2017,0.9072
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,170,0.707113,1.5556,1.2098,1.235,1.3021,1.0671,0.6112,0.0,0.0271,0.0,0.6112,1.1771,0.9184
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,171,0.711297,1.5649,1.2112,1.2366,1.3041,1.0676,0.009,0.0,0.0072,0.0,0.009,1.0041,0.9983
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,172,0.715481,1.5741,1.2126,1.2382,1.3062,1.068,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,173,0.719665,1.5833,1.2141,1.2398,1.3083,1.0685,0.0724,0.0,0.0,0.2069,0.2069,1.0534,0.9802
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,174,0.723849,1.5925,1.2155,1.2414,1.3103,1.069,0.102,0.0,0.0,0.2916,0.2916,1.0752,0.9722
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,175,0.728033,1.6017,1.2169,1.243,1.3124,1.0694,0.0235,0.0,0.0,0.067,0.067,1.0173,0.9936
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,176,0.732218,1.6109,1.2184,1.2446,1.3144,1.0699,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,177,0.736402,1.6201,1.2198,1.2462,1.3165,1.0703,0.5093,0.0,0.0,0.0,0.5093,1.1426,0.9338
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,178,0.740586,1.6293,1.2212,1.2478,1.3186,1.0708,0.724,0.0,0.0,0.0,0.724,1.2027,0.9059
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,179,0.74477,1.6385,1.2227,1.2494,1.3207,1.0713,0.3577,0.0,0.0128,0.0,0.3577,1.103,0.9525
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,180,0.748954,1.6477,1.2241,1.251,1.3227,1.0717,0.0076,0.0,0.027,0.0,0.027,1.0081,0.9969
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,181,0.753138,1.6569,1.2256,1.2526,1.3248,1.0722,0.0059,0.0,0.0209,0.0,0.0209,1.0062,0.9976
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,182,0.757322,1.6661,1.227,1.2542,1.3269,1.0726,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,183,0.761506,1.6753,1.2284,1.2559,1.329,1.0731,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,184,0.76569,1.6845,1.2299,1.2575,1.331,1.0736,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,185,0.769874,1.6937,1.2313,1.2591,1.3331,1.074,0.2758,0.0,0.0,0.1714,0.2758,1.1046,0.9556
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,186,0.774059,1.7029,1.2328,1.2607,1.3352,1.0745,0.8494,0.0,0.0,0.4284,0.8494,1.3064,0.8682
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,187,0.778243,1.7121,1.2342,1.2623,1.3373,1.075,0.7986,0.0,0.0,0.5389,0.7986,1.3098,0.8692
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,188,0.782427,1.7213,1.2357,1.264,1.3394,1.0754,0.0524,0.0,0.0,0.1498,0.1498,1.0387,0.9857
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,189,0.786611,1.7305,1.2371,1.2656,1.3415,1.0759,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,190,0.790795,1.7397,1.2386,1.2672,1.3435,1.0763,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,191,0.794979,1.749,1.24,1.2688,1.3456,1.0768,0.0019,0.0,0.0068,0.0,0.0068,1.002,0.9992
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,192,0.799163,1.7582,1.2415,1.2705,1.3477,1.0773,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,193,0.803347,1.7674,1.2429,1.2721,1.3498,1.0777,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,194,0.807531,1.7766,1.2444,1.2737,1.3519,1.0782,0.5298,0.0,0.0,0.0,0.5298,1.1483,0.9311
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,195,0.811715,1.7858,1.2458,1.2753,1.354,1.0787,0.7382,0.0,0.0,0.0,0.7382,1.2067,0.904
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,196,0.8159,1.795,1.2473,1.277,1.3561,1.0791,0.3502,0.0,0.0,0.0,0.3502,1.0981,0.9545
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,197,0.820084,1.8042,1.2488,1.2786,1.3582,1.0796,0.0025,0.0,0.0,0.0072,0.0072,1.0019,0.9993
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,198,0.824268,1.8134,1.2502,1.2803,1.3603,1.0801,0.0979,0.0,0.0,0.2796,0.2796,1.0721,0.9733
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,199,0.828452,1.8226,1.2517,1.2819,1.3624,1.0805,0.2214,0.0,0.0,0.6326,0.6326,1.1632,0.9396
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,200,0.832636,1.8318,1.2531,1.2835,1.3645,1.081,0.1433,0.0,0.0,0.4095,0.4095,1.1057,0.9609
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,201,0.83682,1.841,1.2546,1.2852,1.3666,1.0815,0.0429,0.0,0.0,0.1226,0.1226,1.0316,0.9883
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,202,0.841004,1.8502,1.2561,1.2868,1.3687,1.0819,0.2338,0.0,0.0,0.0,0.2338,1.0655,0.9696
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,203,0.845188,1.8594,1.2575,1.2884,1.3709,1.0824,0.7188,0.0,0.0,0.0,0.7188,1.2013,0.9066
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,204,0.849372,1.8686,1.259,1.2901,1.373,1.0829,0.616,0.0,0.0,0.0,0.616,1.1725,0.9199
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,205,0.853556,1.8778,1.2605,1.2917,1.3751,1.0834,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,206,0.857741,1.887,1.2619,1.2934,1.3772,1.0838,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,207,0.861925,1.8962,1.2634,1.295,1.3793,1.0843,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,208,0.866109,1.9054,1.2649,1.2967,1.3814,1.0848,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,209,0.870293,1.9146,1.2664,1.2983,1.3836,1.0852,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,210,0.874477,1.9238,1.2678,1.3,1.3857,1.0857,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,211,0.878661,1.9331,1.2693,1.3016,1.3878,1.0862,0.654,0.0,0.0,0.2954,0.654,1.2304,0.9002
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,212,0.882845,1.9423,1.2708,1.3033,1.3899,1.0866,0.89,0.0,0.0,0.393,0.89,1.3121,0.8647
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,213,0.887029,1.9515,1.2723,1.3049,1.392,1.0871,0.4227,0.0,0.0,0.22,0.4227,1.1536,0.934
45afe1d0db393fce,T4->T3,"basf@@basf@49.481,8.435","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",BASF,"Zhejiang Yuxin Textile Co.,Ltd.",DE,CN,Europe,East Asia,Indian Ocean / Suez,8876.9,0.078,692.4,214,0.891213,1.9607,1.2737,1.3066,1.3942,1.0876,0.0,0.0,0.0,0.0,0.0,1.0,1.0
