record_index,system,component,container,supplier,role_hint,fix_id,site_name,before_location,before_lat,before_lon,after_location,after_lat,after_lon,confidence,source_url,simulation_action
,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Accoudoir allée,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Accoudoir allée,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Accoudoir allée,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Accoudoir allée,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Accoudoir allée,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ens. Palette optimisée,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ens. Palette optimisée,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Palette optimisée,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Palette optimisée,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ens. Palette optimisée,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ensemble porte,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ensemble porte,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ensemble porte,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ensemble porte,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ensemble porte,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ens. Structure fauteuil,GLO: moulage par injection plastique,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette cocktail,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ens. Tablette cocktail,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Tablette cocktail,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Tablette cocktail,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ens. Tablette cocktail,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ens. Tablette repas,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ens. Tablette repas,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Tablette repas,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Tablette repas,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ens. Tablette repas,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ens. Têtière,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ens. Têtière,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Têtière,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Têtière,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ens. Têtière,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Stowage assemblé avec porte,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Stowage assemblé avec porte,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Stowage assemblé avec porte,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Stowage assemblé avec porte,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Stowage assemblé avec porte,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Support écran,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Support écran,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Support écran,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Support écran,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Support écran,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Capot NFC,kydex,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Coussin ottoman,kydex,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Stowage latéral,kydex,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ensemble porte,kydex,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette cocktail,kydex,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette repas,kydex,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
