Utilisateur;Type;Système;Composant;Fournisseur composant;Mode de transport du fournisseur direct;Compagnie de transport;1ére transformation avant réalisation;Risque de défaillance Frs 1ére transformation;Matière 1ére;Transport vers la 1ére transformation - Fonderie;Fournisseur matière 1ére;Transport de mine vers Raffinerie
Safran;Sous-ensemble;Support écran Screen Display (COTS);Display, liquid crystal, 17 pouces;"SAFRAN*
Baulé - Exsto Polymère (France)
Plastiservice (Belgique)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)

Polymère
BAULE
KROHNE
BASF";Multisourcing ;"Polyamide


Cuivre";Train - Camion - Bateau;"Mitsubischi chemical (Japon)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)
Total (France)";Bateau, Pipeline
Safran;Sous-ensemble;Support NFC;packaging;"Plastiservice (Belgique)
ESPACE (France)*
Lauak (France)
Figeac Aéro (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Safran;Sous-ensemble;Support NFC;Transport;"Plastiservice (Belgique)
ESPACE (France)*
Lauak (France)
Figeac Aéro (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Bumper version porte;"DE: Aluminium cast part machining
GLO: Steel sheet stamping and bending";"SUMPAR (France)*
segnere aero SAS (France)
MGA (Villeneuve s/ Lot)
SENIOR AEROSPACE (Thailand)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Altec Etirage (France)
Thyssen group (France)
Aubert&Duval (France)*
Euralliage ( France)
Aluminium France (France)";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Afrique, Australie, Chine, Europe) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);"Acier
Aluminium";Train - Camion - Bateau;"Alcoa (USA)
Constellium (France/USA)
Austria metall (Autriche)
Hindalco (Inde)
Aluminium Corporation of China (Chine)
Thyssen group (France)
TATA Steel (Inde - France)
Saarstahl (Allemagne)
Arcelor Mittal (Luxembourg)
Krupp (Allemagne)
China Baowu (Chine)
Nucor Corp (USA)";
Safran;Sous-ensemble;Accoudoir allée;"DE: Aluminium cast part machining
GLO: Steel sheet stamping and bending";"SUMPAR (France)*
segnere aero SAS (France)
MGA (Villeneuve s/ Lot)
Lauak Group(France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Altec Etirage (France)
Thyssen group (France)
Aubert&Duval (France)*
Euralliage ( France)
Aluminium France (France)";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Afrique, Australie, Chine, Europe) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);"Acier
Aluminium";Train - Camion - Bateau;"Alcoa (USA)
Constellium (France/USA)
Austria metall (Autriche)
Hindalco (Inde)
Aluminium Corporation of China (Chine)
Thyssen group (France)
TATA Steel (Inde - France)
Saarstahl (Allemagne)
Arcelor Mittal (Luxembourg)
Krupp (Allemagne)
China Baowu (Chine)
Nucor Corp (USA)";
Safran;Sous-ensemble;Accoudoir allée;GLO: Steel sheet stamping and bending;"SUMPAR (France)*
segnere aero SAS (France)
MGA (Villeneuve s/ Lot)
Lauak Group(France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Altec Etirage (France)
Thyssen group (France)
Aubert&Duval (France)*
";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Afrique, Australie, Chine, Europe) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);"Acier
Aluminium";Train - Camion - Bateau;"Alcoa (USA)
Constellium (France/USA)
Austria metall (Autriche)
Hindalco (Inde)
Aluminium Corporation of China (Chine)
Thyssen group (France)
TATA Steel (Inde - France)
Saarstahl (Allemagne)
Arcelor Mittal (Luxembourg)
Krupp (Allemagne)
China Baowu (Chine)
Nucor Corp (USA)";
Safran;IFE;System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.;packaging;"JAMMY Inc (USA)*
THALES (France)
PMV (France)";Camion - Bateau;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Plusieurs filiaire d'approvisionnement dans une périmètre métropolitain avec, eux-même,  des fournisseurs des industries chimiques reconnus et de présence internationale;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Safran;IFE;System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.;Transport;"JAMMY Inc (USA)*
THALES (France)
PMV (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Airbus;Sous-ensemble;Siége;aluminium;"COLLINS (France)
Jamco corp (Japon)
SENIOR AEROSPACE (Thailand)
SAFRAN (France)";Camion - Bateau;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Euralliage ( France)
Aluminium France (France)
Thyssen group (France)";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Asie, Australie, Chine, Canada) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);Aluminium;Train - Camion - Bateau;"Chalco (Chine avec 39 filiales, dont 18 en propriété exclusive et 21 contrôlées)
Hindalco (Inde avec 49 sites de production Amérique du Nord, Europe, Asie)
Rio Tinto (Royaume-Uni avec 24 sites de production Canada, Australie, Nlle Zélande, Islande, Oman
Euralliage ( France)
TATA Steel (Inde - Afrique - Amérique du sud)";
Airbus;Sous-ensemble;Siége;Tissu, mousse, polyéthylène;"COLLINS (France)
ACH (France)
Celso (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus - Mousse;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;Moulage plastique;"COLLINS (France)
Baulé- Exsto Polymère (France)
Plastitek (France)";Camion - Bateau;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
BAULE(France)";Multisourcing ;Polyamide;Bateau - Camion;"Mitsubischi chemical (Japon)
BASF (Allemagne)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)";
Airbus;Sous-ensemble;Siége;autre (silicium, cuirs synthétique);"COLLINS (France)
ACH (France)
Celso (France)
Jamco (Japon)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)";Multisourcing ;Tissus - Mousse -Cuivre - Cristaux Liquides;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;aluminium;"Jamco Corp (Japon)
ACH (France)
MGR FOAMTEX (Angleterre)";Camion - Bateau;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Euralliage ( France)
Aluminium France (France)
Thyssen group (France)";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Asie, Australie, Chine, Canada) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);Aluminium;Train - Camion - Bateau;"Chalco (Chine avec 39 filiales, dont 18 en propriété exclusive et 21 contrôlées)
Hindalco (Inde avec 49 sites de production Amérique du Nord, Europe, Asie)
Rio Tinto (Royaume-Uni avec 24 sites de production Canada, Australie, Nlle Zélande, Islande, Oman
Euralliage ( France)
TATA Steel (Inde - Afrique - Amérique du sud)";
Airbus;Sous-ensemble;Siége;Tissu, mousse, polyéthylène;"Jamco Corp (Japon)
ACH (France)
MGR FOAMTEX (Angleterre)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus - Mousse;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;Moulage plastique;"Jamco Corp (Japon)*
Baulé - Exsto Polymère (France)
Plastitek (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
BAULE(France)";3 continents, 3 lignes de transports --> Faible mais plan B risqué;"Prepreg Cycom 2400 (60%)
NIDAFIC ECAR (20%)
Colle + film (20%)";Train - Camion - Bateau;"Mitsubischi chemical (Japon)
BASF (Allemagne)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)";Bateau, Pipeline
Airbus;Sous-ensemble;Siége;autre (silicium, cuirs synthétique);"Jamco Corp (Japon)
ACH (France)
Baulé - Exsto Polymère (France)
Plastitek (France)";Camion - Bateau;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)";Multisourcing ;Tissus - Mousse -Cuivre - Cristaux Liquides;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;65% aluminium;"SAFRAN (France)*
Jamco corp
J&C Aero";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Euralliage ( France)
Aluminium France (France)
Thyssen group (France)";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Asie, Australie, Chine, Canada) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);Aluminium;Train - Camion - Bateau;"Chalco (Chine avec 39 filiales, dont 18 en propriété exclusive et 21 contrôlées)
Hindalco (Inde avec 49 sites de production Amérique du Nord, Europe, Asie)
Rio Tinto (Royaume-Uni avec 24 sites de production Canada, Australie, Nlle Zélande, Islande, Oman
Euralliage ( France)
TATA Steel (Inde - Afrique - Amérique du sud)";
Airbus;Sous-ensemble;Siége;16 % Tissu, mousse, polyéthylène;"SAFRAN (France)*
Jamco corp
J&C Aero";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus - Mousse;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;11% Moulage plastique;"SAFRAN (France)*
Baulé - Exsto Polymère (France)
Plastitek (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
BAULE(France)";3 continents, 3 lignes de transports --> Faible mais plan B risqué;"Prepreg Cycom 2400 (60%)
NIDAFIC ECAR (20%)
Colle + film (20%)";Train - Camion - Bateau;"Mitsubischi chemical (Japon)
BASF (Allemagne)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)";Bateau, Pipeline
Airbus;Sous-ensemble;Siége;8% autre (silicium, cuirs synthétique);"SAFRAN (France)*
Jamco corp
J&C Aero";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)";Multisourcing ;Tissus - Mousse -Cuivre - Cristaux Liquides;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;aluminium;"STELIA (Airbus Atlantique)
Jamco corp
J&C Aero";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Euralliage ( France)
Aluminium France (France)
Thyssen group (France)";3 continents, 3 modes de transport , 2 voies marintimes, 4 continents d'extraction (Asie, Australie, Chine, Canada) --> Faible malgrés certaines tensions d'approvisionnement lié à l'expension de pays demandeurs (Chine / Inde);Aluminium;Train - Camion - Bateau;"Chalco (Chine avec 39 filiales, dont 18 en propriété exclusive et 21 contrôlées)
Hindalco (Inde avec 49 sites de production Amérique du Nord, Europe, Asie)
Rio Tinto (Royaume-Uni avec 24 sites de production Canada, Australie, Nlle Zélande, Islande, Oman
Euralliage ( France)
TATA Steel (Inde - Afrique - Amérique du sud)";
Airbus;Sous-ensemble;Siége;Tissu, mousse, polyéthylène;"STELIA (Airbus Atlantique)
JAMCO (Japon)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus - Mousse;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;Moulage plastique;"STELIA (Airbus Atlantique)
Baulé - Exsto Polymère (France)
Plastitek (France)
Jamco Corp (Japon)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
BAULE(France)";Multisourcing ;Polyamide;Train - Camion - Bateau;"Mitsubischi chemical (Japon)
BASF (Allemagne)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)";
Airbus;Sous-ensemble;Siége;autre (silicium, cuirs synthétique);"STELIA (Airbus Atlantique)
Jamco Corp (Japon)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)";Multisourcing ;Tissus - Mousse -Cuivre - Cristaux Liquides;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;16 % Tissu, mousse;Expliseat (France);Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Fourniture Tissus
DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)

Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)";Multisourcing ;Tissus - Mousse -Cuivre - Cristaux Liquides;Bateau;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)

Fabrication matière 1ére mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Airbus;Sous-ensemble;Siége;"Titane
Fibre de carbone";Expliseat (France);Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";;Multisourcing ;"Titane
Fibre de carbone";Train - Camion - Bateau;"Krupp (Allemagne)
China Baowu (Chine)
Tata steel (Inde)
Aubert&Duval (France)

Toray Carbon Fibers Europe (Japon)
SGL Carbon (Allemagne)
Hexcel Corporation (États-Unis)
Solvay (Belgique)";
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;matériaux composites à fibres de carbone pour remplacer l'aluminium;;;;
;;;;;;;;nylon, des cuirs synthétiques, du silicium, du polyéthylène et du tissu ignifuge.;;;;
;;;;;;;;Titane pour remplacer l'acier;;;;
;;;;;;;;Source: https://www.fortunebusinessinsights.com/fr/industry-reports/aircraft-seating-market-101680;;;;
;;;;;;;;alliages d’aluminium au lithium, cuivre lithium ou magnésium lithium pour remplacer les aciers;;;;
;;;;;;;;Matériaux composites (thermodure - thermoplastique) --> attention , non recyclable;;;;
